"","survey_id","DOW","lake_name","SURVEY_START","year","month","doy","ceratophyllum_demersum","potamogeton_crispus","elodea_canadensis","heteranthera_dubia","najas_sp","potamogeton_foliosus","potamogeton_zosteriformis","ranunculus_aquatilis","stuckenia_pectinata","chara_sp","eleocharis_acicularis","myriophyllum_spicatum","myriophyllum_sibiricum","potamogeton_pusillus","potamogeton_richardsonii","vallisneria_americana","potamogeton_nodosus","zannichellia_palustris","potamogeton_praelongus","potamogeton_amplifolius","elodea_sp","potamogeton_robbinsii","myriophyllum_spicatum_x_sibiricum","nitella_sp","myriophyllum_sp","potamogeton_illinoensis","utricularia_vulgaris","najas_flexilis","potamogeton_friesii","aquatic_moss","potamogeton_gramineus","utricularia_gibba","najas_guadalupensis","lychnothamnus_barbatus","ceratophyllum_echinatum","utricularia_minor","utricularia_macrorhiza","elodea_nuttallii","najas_gracillima","potamogeton_obtusifolius","potamogeton_sp","potamogeton_epihydrus","utricularia_sp","potamogeton_strictifolius","nitellopsis_obtusa","fontinalis_sp","tolypella_intricata","chara_globularis","nitella_flexilis","veronica_catenata","utricularia_intermedia","bidens_beckii","myriophyllum_alterniflorum","hippuris_vulgaris","isoetes_echinospora","stuckenia_filiformis","nitella_mucronata","potamogeton_perfoliatus","potamogeton_pulcher","drepanocladus_sp","najas_minor","nitella_furcata","juncus_pelocarpus","nitella_tenuissima","ranunculus_sp","myriophyllum_verticillatum","najas_marina","stuckenia_vaginata","fontinalis_antipyretica","potamogeton_alpinus","ranunculus_flabellaris","chara_contraria","chara_braunii","ranunculus_flammula","nitella_macounii","isoetes_lacustris","lobelia_dortmanna","myriophyllum_tenellum","utricularia_geminiscapa","potamogeton_spirillus","callitriche_sp","ceratophyllum_sp","chara_canescens","characeae_taxa","drepanocladus_aduncus","elatine_sp","elatine_minima","eleocharis_sp","eleocharis_robbinsii","eriocaulon_aquaticum","fontinalis_sullivantii","isoetes_sp","littorella_uniflora","myriophyllum_farwellii","nitellopsis_sp","potamogeton_bicupulatus","potamogeton_diversifolius","potamogeton_hillii","potamogeton_vaseyi","ruppia_cirrhosa","schoenoplectus_subterminalis","scorpidium_scorpioides","stuckenia_sp","utricularia_purpurea","veronica_americana","heteranthera_sp","vallisneria_sp","taxa_rich","vegetated","EWM","native_rich","native_vegetated","survey_taxa_rich","survey_native_rich","LK_LZACRES"
"4101",4101,"82010600",NA,2020-06-26,2020,6,178,0.303030303030303,0,0.0909090909090909,0.0151515151515152,0,0,0.0757575757575758,0.0151515151515152,0.0454545454545455,0.227272727272727,0,0.318181818181818,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0.106060606060606,0.0151515151515152,0,0,0,0,0,0.151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39393939393939,0.772727272727273,0.318181818181818,1.07575757575758,0.772727272727273,12,11,66.38
"4102",4102,"82010600",NA,2021-06-24,2021,6,175,0.447761194029851,0,0.0298507462686567,0,0,0,0.134328358208955,0.0298507462686567,0.149253731343284,0.194029850746269,0,0.373134328358209,0,0.0298507462686567,0,0,0,0,0,0,0,0,0,0,0,0.134328358208955,0.0149253731343284,0,0,0,0.0447761194029851,0,0.134328358208955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71641791044776,0.776119402985075,0.373134328358209,1.34328358208955,0.776119402985075,12,11,66.38
"4103",4103,"82010600",NA,2022-06-20,2022,6,171,0.388059701492537,0,0.0597014925373134,0.0447761194029851,0,0,0.164179104477612,0.0149253731343284,0.0149253731343284,0.164179104477612,0,0.373134328358209,0,0.0298507462686567,0,0,0,0,0,0.0597014925373134,0,0,0,0,0,0,0,0,0,0,0.0298507462686567,0,0.0746268656716418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41791044776119,0.701492537313433,0.373134328358209,1.04477611940298,0.701492537313433,12,11,66.38
"4104",4104,"82010600",NA,2023-06-23,2023,6,174,0.313432835820896,0.0149253731343284,0.0746268656716418,0.0298507462686567,0,0,0.164179104477612,0,0.0298507462686567,0.149253731343284,0.0149253731343284,0.134328358208955,0,0,0.0149253731343284,0,0,0,0,0.0298507462686567,0,0,0,0,0,0.0746268656716418,0.0149253731343284,0,0,0,0.0298507462686567,0,0.0746268656716418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16417910447761,0.641791044776119,0.134328358208955,1.01492537313433,0.641791044776119,15,13,66.38
"4105",4105,"82010600",NA,2024-06-20,2024,6,172,0.166666666666667,0.0606060606060606,0.121212121212121,0.0151515151515152,0,0,0.196969696969697,0.0151515151515152,0.0151515151515152,0.166666666666667,0,0.166666666666667,0,0.0303030303030303,0.0454545454545455,0,0,0.0151515151515152,0,0,0,0,0,0,0,0.0757575757575758,0.0151515151515152,0,0,0,0.0151515151515152,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15151515151515,0.606060606060606,0.166666666666667,0.924242424242424,0.606060606060606,16,14,66.38
"4106",4106,"82010600",NA,2025-06-19,2025,6,170,0.121212121212121,0.0909090909090909,0.227272727272727,0,0,0.0151515151515152,0.196969696969697,0.0303030303030303,0,0.378787878787879,0,0.121212121212121,0,0,0.0303030303030303,0,0,0.0151515151515152,0,0.0303030303030303,0,0.0151515151515152,0,0,0,0.0606060606060606,0.0303030303030303,0,0.0151515151515152,0,0,0,0.151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53030303030303,0.772727272727273,0.121212121212121,1.31818181818182,0.772727272727273,16,14,66.38
"4107",4107,"82010700","sunfish",2013-06-28,2013,6,179,0.169491525423729,0.0423728813559322,0.0508474576271186,0.00847457627118644,0,0,0.313559322033898,0,0.161016949152542,0.245762711864407,0,0,0.076271186440678,0.296610169491525,0,0,0,0,0,0,0,0,0,0.0593220338983051,0,0,0,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43220338983051,0.635593220338983,0,1.38983050847458,0.635593220338983,11,10,NA
"4108",4108,"82010700","sunfish",2014-06-30,2014,6,181,0.228813559322034,0.0593220338983051,0.0338983050847458,0.0254237288135593,0,0.0508474576271186,0.296610169491525,0,0.127118644067797,0.076271186440678,0.00847457627118644,0,0.0932203389830508,0.161016949152542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423728813559322,0.00847457627118644,0,0,0,0,0,0,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22033898305085,0.550847457627119,0,1.16101694915254,0.550847457627119,14,13,NA
"4109",4109,"82010700","sunfish",2015-06-23,2015,6,174,0.110169491525424,0.0254237288135593,0.0423728813559322,0.0338983050847458,0,0,0.338983050847458,0,0.152542372881356,0.177966101694915,0,0,0.144067796610169,0.152542372881356,0,0,0,0,0,0,0,0,0,0,0,0,0.00847457627118644,0,0.00847457627118644,0,0,0,0,0,0,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20338983050847,0.567796610169492,0,1.17796610169492,0.567796610169492,12,11,NA
"4110",4110,"82010900","eagle point",2012-06-19,2012,6,171,0.377358490566038,0.792452830188679,0.490566037735849,0,0,0.0377358490566038,0,0,0.0660377358490566,0,0,0,0,0.245283018867925,0,0,0,0.132075471698113,0,0,0,0,0,0.0283018867924528,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17924528301887,0.839622641509434,0,1.38679245283019,0.839622641509434,9,8,NA
"4111",4111,"82010900","eagle point",2013-06-27,2013,6,178,0.150943396226415,0.584905660377358,0.30188679245283,0,0,0.0471698113207547,0,0,0.0283018867924528,0.0188679245283019,0,0,0,0.311320754716981,0,0,0,0.169811320754717,0,0,0,0,0,0.00943396226415094,0,0,0,0.0377358490566038,0.0377358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69811320754717,0.745283018867924,0,1.11320754716981,0.745283018867924,11,10,NA
"4112",4112,"82010900","eagle point",2015-06-23,2015,6,174,0.433962264150943,0.594339622641509,0.556603773584906,0,0,0,0.0188679245283019,0,0.0377358490566038,0,0,0,0,0.339622641509434,0,0,0,0.0283018867924528,0,0,0,0,0,0.00943396226415094,0,0,0.00943396226415094,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04716981132075,0.783018867924528,0,1.45283018867925,0.783018867924528,10,9,NA
"4113",4113,"82010900",NA,2014-06-26,2014,6,177,0.471698113207547,0.537735849056604,0.716981132075472,0,0,0,0.00943396226415094,0,0.00943396226415094,0.00943396226415094,0,0,0,0.518867924528302,0,0,0,0.0377358490566038,0,0,0,0,0,0.0471698113207547,0,0,0.00943396226415094,0.00943396226415094,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39622641509434,0.849056603773585,0,1.85849056603774,0.849056603773585,12,11,NA
"4114",4114,"82011000",NA,2024-06-24,2024,6,176,0.0588235294117647,0,0.549019607843137,0,0,0,0,0,0,0,0.147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0.490196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24509803921569,0.774509803921569,0,1.24509803921569,0.774509803921569,4,4,NA
"4115",4115,"82011300",NA,2023-06-23,2023,6,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"4116",4116,"82011300",NA,2023-06-29,2023,6,180,0,0,0.22,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.22,0,0.32,0.22,3,3,NA
"4117",4117,"82011500","tanners",2011-08-24,2011,8,236,0.759259259259259,0.0555555555555556,0,0.037037037037037,0.0555555555555556,0,0.351851851851852,0,0,0.185185185185185,0,0,0.111111111111111,0.0555555555555556,0.148148148148148,0.462962962962963,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0.87037037037037,0,2.27777777777778,0.87037037037037,12,11,30.82
"4118",4118,"82011500","tanners",2015-09-10,2015,9,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.82
"4119",4119,"82011500",NA,2024-07-23,2024,7,205,0.772727272727273,0.0454545454545455,0.0909090909090909,0,0,0.0454545454545455,0,0,0.0454545454545455,0.136363636363636,0,0,0.227272727272727,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31818181818182,0.954545454545455,0,2.27272727272727,0.954545454545455,9,8,30.82
"4120",4120,"82011600","armstrong",2015-08-03,2015,8,215,1,0,0.1,0,0,0,0.52,0,0.02,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,1,0,1.94,1,7,7,NA
"4121",4121,"82011600","armstrong",2018-08-03,2018,8,215,0.98,0,0.12,0,0,0,0.72,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,1,0,2.18,1,7,7,NA
"4122",4122,"82011800","long",2010-06-15,2010,6,166,0,0.0666666666666667,0,0.133333333333333,0,0,0,0,0,0,0,0.988888888888889,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23333333333333,0.988888888888889,0.988888888888889,0.177777777777778,0.988888888888889,5,3,35.94
"4123",4123,"82011800","long",2012-04-29,2012,4,120,0,0.197674418604651,0,0,0,0,0,0,0,0,0.0116279069767442,0.0930232558139535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302325581395349,0.255813953488372,0.0930232558139535,0.0116279069767442,0.255813953488372,3,1,35.94
"4124",4124,"82011800","long",2012-06-18,2012,6,170,0.0568181818181818,0.272727272727273,0,0.136363636363636,0,0,0,0,0,0.113636363636364,0.0113636363636364,0.193181818181818,0,0.0340909090909091,0,0,0,0,0,0,0,0,0,0.0113636363636364,0,0,0,0.170454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.488636363636364,0.193181818181818,0.534090909090909,0.488636363636364,9,7,35.94
"4125",4125,"82011800","long",2013-05-16,2013,5,136,0.0444444444444444,0.222222222222222,0,0.0444444444444444,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0.711111111111111,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17777777777778,0.8,0.711111111111111,0.244444444444444,0.8,7,5,35.94
"4126",4126,"82011800","long",2013-06-24,2013,6,175,0.117647058823529,0.235294117647059,0,0.0784313725490196,0,0,0,0,0,0.274509803921569,0.0196078431372549,0.0784313725490196,0,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09803921568627,0.745098039215686,0.0784313725490196,0.784313725490196,0.745098039215686,8,6,35.94
"4127",4127,"82011800","long",2014-05-24,2014,5,144,0.131147540983607,0.262295081967213,0.0491803278688525,0,0,0,0,0,0,0.327868852459016,0.0819672131147541,0.442622950819672,0,0.311475409836066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60655737704918,0.819672131147541,0.442622950819672,0.901639344262295,0.819672131147541,7,5,35.94
"4128",4128,"82011800","long",2014-06-25,2014,6,176,0.192307692307692,0.192307692307692,0.0384615384615385,0.0576923076923077,0,0,0,0,0,0.442307692307692,0.0384615384615385,0.134615384615385,0,0.288461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40384615384615,0.769230769230769,0.134615384615385,1.07692307692308,0.769230769230769,9,7,35.94
"4129",4129,"82011800","long",2015-05-09,2015,5,129,0.0294117647058824,0.166666666666667,0.127450980392157,0.0196078431372549,0,0,0,0,0,0.284313725490196,0.0294117647058824,0.147058823529412,0,0.0784313725490196,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901960784313726,0.509803921568627,0.147058823529412,0.588235294117647,0.509803921568627,9,7,35.94
"4130",4130,"82011800","long",2015-06-22,2015,6,173,0.0705882352941176,0.0941176470588235,0.329411764705882,0.0117647058823529,0,0,0,0,0,0.411764705882353,0.0117647058823529,0.0117647058823529,0,0.0823529411764706,0,0,0,0,0,0,0,0,0,0.0117647058823529,0,0,0,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05882352941176,0.611764705882353,0.0117647058823529,0.952941176470588,0.611764705882353,10,8,35.94
"4131",4131,"82011800","long",2016-05-01,2016,5,122,0.0769230769230769,0.153846153846154,0.43956043956044,0.032967032967033,0,0,0,0.021978021978022,0,0.351648351648352,0.043956043956044,0.10989010989011,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25274725274725,0.626373626373626,0.10989010989011,0.989010989010989,0.626373626373626,10,8,35.94
"4132",4132,"82011800","long",2016-06-27,2016,6,179,0.168831168831169,0.168831168831169,0.519480519480519,0.038961038961039,0,0,0,0.051948051948052,0,0.506493506493506,0.012987012987013,0.012987012987013,0,0.038961038961039,0,0,0.025974025974026,0,0,0,0,0,0,0.012987012987013,0,0,0,0.012987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57142857142857,0.792207792207792,0.012987012987013,1.38961038961039,0.792207792207792,12,10,35.94
"4133",4133,"82011800","long",2017-06-27,2017,6,178,0.178571428571429,0.226190476190476,0.416666666666667,0.0238095238095238,0,0,0,0.0476190476190476,0,0.476190476190476,0,0.214285714285714,0,0.0119047619047619,0,0,0.0357142857142857,0,0,0.0119047619047619,0,0,0,0.0595238095238095,0,0,0,0,0,0,0,0,0,0.0119047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71428571428571,0.821428571428571,0.214285714285714,1.27380952380952,0.821428571428571,12,10,35.94
"4134",4134,"82011800","long",2018-05-20,2018,5,140,0.257731958762887,0.185567010309278,0.34020618556701,0.0206185567010309,0,0,0.0103092783505155,0.0309278350515464,0,0.43298969072165,0,0.587628865979381,0,0.0206185567010309,0,0,0,0,0,0,0,0,0,0.0309278350515464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91752577319588,0.948453608247423,0.587628865979381,1.14432989690722,0.948453608247423,10,8,35.94
"4135",4135,"82011800","long",2018-07-29,2018,7,210,0.429906542056075,0.0747663551401869,0.327102803738318,0.0373831775700935,0,0,0.00934579439252336,0,0,0.383177570093458,0,0.663551401869159,0,0.0934579439252336,0,0,0.0373831775700935,0,0,0.0186915887850467,0,0,0,0.0373831775700935,0,0,0,0,0.00934579439252336,0,0,0,0,0.0280373831775701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280373831775701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17757009345794,0.91588785046729,0.663551401869159,1.4392523364486,0.91588785046729,14,12,35.94
"4136",4136,"82011800",NA,2019-04-28,2019,4,118,0.424657534246575,0.26027397260274,0.315068493150685,0.0136986301369863,0,0,0,0.0136986301369863,0,0.232876712328767,0,0.780821917808219,0,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0,0,0,0,0,0.0273972602739726,0,0,0,0.0410958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13698630136986,0.972602739726027,0.780821917808219,1.0958904109589,0.972602739726027,10,8,35.94
"4137",4137,"82011800",NA,2019-06-27,2019,6,178,0.592105263157895,0.407894736842105,0.342105263157895,0.0657894736842105,0,0,0,0,0,0.197368421052632,0.0131578947368421,0.0263157894736842,0,0.0526315789473684,0,0,0.0657894736842105,0,0,0,0,0,0,0.0263157894736842,0,0,0,0.0263157894736842,0,0.0131578947368421,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85526315789474,0.960526315789474,0.0263157894736842,1.42105263157895,0.960526315789474,13,11,35.94
