"datemv","datasourcemv","lknamemv","Lake.ID","taxon","litfoc","rd","maxdep","totfoc","tnsamp","lnsamp","lslsamp","lslfoc"
"2012-06-04","mccomas","reshanau","02000900","potamogeton.narrow",0.0232558139534884,1,1.524,0.0232558139534884,129,129,4,0.25
"2012-06-07","brasch","sarahe","27019102","algae.filamentous",0.191780821917808,1.28571428571429,2.5,0.184210526315789,76,73,47,0.25531914893617
"2012-06-07","brasch","sarahe","27019102","ceratophyllum.demersum",0.575342465753425,3.66666666666667,4.2,0.552631578947368,76,73,47,0.787234042553192
"2012-06-07","brasch","sarahe","27019102","potamogeton.crispus",0.479452054794521,1.85714285714286,3.1,0.460526315789474,76,73,47,0.468085106382979
"2012-06-07","brasch","sarahe","27019102","myriophyllum.spicatum",0.205479452054795,1.46666666666667,2,0.197368421052632,76,73,47,0.276595744680851
"2012-06-07","brasch","sarahe","27019102","spirodela.polyrhiza",0.0684931506849315,1,1.5,0.0657894736842105,76,73,47,0.106382978723404
"2012-06-07","brasch","sarahe","27019102","elodea.canadensis",0.0547945205479452,1,2,0.0526315789473684,76,73,47,0.0638297872340425
"2012-06-07","brasch","sarahe","27019102","nymphaea.odorata",0.26027397260274,1.73684210526316,2,0.25,76,73,47,0.382978723404255
"2012-06-07","brasch","sarahe","27019102","chara.spp",0.0273972602739726,1.5,1.8,0.0263157894736842,76,73,47,0.0425531914893617
"2012-06-07","brasch","sarahe","27019102","lemna.trisulca",0.328767123287671,1.33333333333333,2.5,0.315789473684211,76,73,47,0.48936170212766
"2012-06-07","brasch","sarahe","27019102","myriophyllum.sibiricum",0.123287671232877,1.77777777777778,2.5,0.118421052631579,76,73,47,0.170212765957447
"2012-06-07","brasch","sarahe","27019102","potamogeton.pusillus",0.0821917808219178,1.83333333333333,2,0.0789473684210526,76,73,47,0.106382978723404
"2012-06-07","brasch","sarahe","27019102","nuphar.variegata",0.0136986301369863,1,1.5,0.0131578947368421,76,73,47,0.0212765957446809
"2012-06-08","brasch","sarahw","27019101","algae.filamentous",0.271028037383178,1.6551724137931,3.87096,0.239669421487603,121,107,57,0.491228070175439
"2012-06-08","brasch","sarahw","27019101","ceratophyllum.demersum",0.373831775700935,3.125,2.1336,0.330578512396694,121,107,57,0.649122807017544
"2012-06-08","brasch","sarahw","27019101","potamogeton.crispus",0.373831775700935,1.7,4.38912,0.330578512396694,121,107,57,0.350877192982456
"2012-06-08","brasch","sarahw","27019101","myriophyllum.spicatum",0.280373831775701,1.87096774193548,5.7912,0.256198347107438,121,107,57,0.421052631578947
"2012-06-08","brasch","sarahw","27019101","najas.flexilis",0.00934579439252336,1,1.2192,0.00826446280991736,121,107,57,0.0175438596491228
"2012-06-08","brasch","sarahw","27019101","spirodela.polyrhiza",0.0467289719626168,1.6,0.9144,0.0413223140495868,121,107,57,0.087719298245614
"2012-06-08","brasch","sarahw","27019101","elodea.canadensis",0.0467289719626168,1.6,1.28016,0.0413223140495868,121,107,57,0.087719298245614
"2012-06-08","brasch","sarahw","27019101","nymphaea.odorata",0.11214953271028,2.91666666666667,1.0668,0.0991735537190083,121,107,57,0.210526315789474
"2012-06-08","brasch","sarahw","27019101","lemna.minor",0.00934579439252336,1,0.97536,0.00826446280991736,121,107,57,0.0175438596491228
"2012-06-08","brasch","sarahw","27019101","lemna.trisulca",0.186915887850467,1.57142857142857,4.69392,0.173553719008264,121,107,57,0.333333333333333
"2012-06-08","brasch","sarahw","27019101","myriophyllum.sibiricum",0.00934579439252336,1,1.2192,0.00826446280991736,121,107,57,0.0175438596491228
"2012-06-08","brasch","sarahw","27019101","potamogeton.pusillus",0.0560747663551402,1.16666666666667,1.8288,0.0495867768595041,121,107,57,0.087719298245614
"2012-06-08","brasch","sarahw","27019101","heteranthera.dubia",0.0373831775700935,1,1.12776,0.0330578512396694,121,107,57,0.0701754385964912
"2012-06-10","mccomas","gleason","27009500","algae.filamentous",0.232,2.68965517241379,3.048,0.23015873015873,126,125,102,0.274509803921569
"2012-06-10","mccomas","gleason","27009500","ceratophyllum.demersum",0.768,2.59375,3.048,0.761904761904762,126,125,102,0.911764705882353
"2012-06-10","mccomas","gleason","27009500","potamogeton.crispus",0.016,2,1.524,0.0158730158730159,126,125,102,0.0196078431372549
"2012-06-10","mccomas","gleason","27009500","nymphaea.odorata",0.12,1.4,1.8288,0.119047619047619,126,125,102,0.147058823529412
"2012-06-10","mccomas","gleason","27009500","elodea.spp",0.016,1,1.8288,0.0158730158730159,126,125,102,0.0196078431372549
"2012-06-10","mccomas","gleason","27009500","wolffia.spp",0.024,1,1.8288,0.0238095238095238,126,125,102,0.0294117647058823
"2012-06-10","mccomas","gleason","27009500","lemnaceae",0.04,1.6,1.8288,0.0396825396825397,126,125,102,0.0490196078431373
"2012-06-15","brasch","hyland","27004800","algae.filamentous",0.661290322580645,2.36585365853659,3.01752,0.661290322580645,124,124,51,0.862745098039216
"2012-06-15","brasch","hyland","27004800","potamogeton.crispus",0.0887096774193548,1,2.92608,0.0887096774193548,124,124,51,0.0784313725490196
"2012-06-15","brasch","hyland","27004800","najas.flexilis",0.00806451612903226,1,0.4572,0.00806451612903226,124,124,51,0.0196078431372549
"2012-06-15","brasch","hyland","27004800","elodea.canadensis",0.137096774193548,1.82352941176471,1.6764,0.137096774193548,124,124,51,0.333333333333333
"2012-06-15","brasch","hyland","27004800","chara.spp",0.0161290322580645,3,0.82296,0.0161290322580645,124,124,51,0.0392156862745098
"2012-06-15","brasch","hyland","27004800","potamogeton.pusillus",0.00806451612903226,1,0.54864,0.00806451612903226,124,124,51,0.0196078431372549
"2012-06-19","newman","lucy","10000700","ceratophyllum.demersum",0.570175438596491,3.48484848484848,6,0.478260869565217,138,114,39,0.769230769230769
"2012-06-19","newman","lucy","10000700","potamogeton.crispus",0.157894736842105,2.38888888888889,2.9,0.130434782608696,138,114,39,0.0512820512820513
"2012-06-19","newman","lucy","10000700","spirodela.polyrhiza",0.0789473684210526,2.88888888888889,2.7,0.0652173913043478,138,114,39,0.205128205128205
"2012-06-19","newman","lucy","10000700","elodea.canadensis",0.210526315789474,2.29166666666667,2,0.173913043478261,138,114,39,0.41025641025641
"2012-06-19","newman","lucy","10000700","nymphaea.odorata",0.228070175438596,2.61538461538462,2.2,0.188405797101449,138,114,39,0.564102564102564
"2012-06-19","newman","lucy","10000700","chara.spp",0.228070175438596,3.92307692307692,2.2,0.188405797101449,138,114,39,0.333333333333333
"2012-06-19","newman","lucy","10000700","stuckenia.pectinata",0.0614035087719298,1.28571428571429,1.3,0.0507246376811594,138,114,39,0.179487179487179
"2012-06-19","newman","lucy","10000700","lemna.minor",0.0263157894736842,2.66666666666667,1.3,0.0217391304347826,138,114,39,0.0769230769230769
"2012-06-19","newman","lucy","10000700","lemna.trisulca",0.245614035087719,2.28571428571429,2.6,0.202898550724638,138,114,39,0.487179487179487
"2012-06-19","newman","lucy","10000700","myriophyllum.sibiricum",0.0789473684210526,1.77777777777778,2.8,0.0652173913043478,138,114,39,0.128205128205128
"2012-06-19","newman","lucy","10000700","potamogeton.pusillus",0.0263157894736842,1.33333333333333,1,0.0217391304347826,138,114,39,0.0769230769230769
"2012-06-19","newman","lucy","10000700","heteranthera.dubia",0.0087719298245614,1,1.2,0.0072463768115942,138,114,39,0.0256410256410256
"2012-06-19","newman","lucy","10000700","wolffia.columbiana",0.0789473684210526,3.33333333333333,2.7,0.0652173913043478,138,114,39,0.205128205128205
"2012-06-19","newman","lucy","10000700","nuphar.variegata",0.0526315789473684,2.83333333333333,1.8,0.0434782608695652,138,114,39,0.102564102564103
"2012-06-19","newman","lucy","10000700","utricularia.vulgaris",0.0789473684210526,1.66666666666667,1.7,0.0652173913043478,138,114,39,0.128205128205128
"2012-06-21","sblood","kohlman","62000600","ceratophyllum.demersum",0.875,2.54464285714286,2.8956,0.875,128,128,128,0.875
"2012-06-21","sblood","kohlman","62000600","myriophyllum.spicatum",0.0703125,1.11111111111111,1.524,0.0703125,128,128,128,0.0703125
"2012-06-21","sblood","kohlman","62000600","potamogeton.foliosus",0.0078125,1,0.762,0.0078125,128,128,128,0.0078125
"2012-06-21","sblood","kohlman","62000600","spirodela.polyrhiza",0.1015625,1,1.70688,0.1015625,128,128,128,0.1015625
"2012-06-21","sblood","kohlman","62000600","nymphaea.odorata",0.203125,1.88461538461538,1.34112,0.203125,128,128,128,0.203125
"2012-06-21","sblood","kohlman","62000600","stuckenia.pectinata",0.0625,1.25,2.04216,0.0625,128,128,128,0.0625
"2012-06-21","sblood","kohlman","62000600","najas.spp",0.0625,1.625,2.8956,0.0625,128,128,128,0.0625
"2012-06-21","sblood","kohlman","62000600","lemna.trisulca",0.03125,1,0.94488,0.03125,128,128,128,0.03125
"2012-06-21","sblood","kohlman","62000600","potamogeton.zosteriformis",0.03125,1.75,1.18872,0.03125,128,128,128,0.03125
"2012-06-21","sblood","kohlman","62000600","potamogeton.pusillus",0.0390625,1.2,0.97536,0.0390625,128,128,128,0.0390625
"2012-06-21","sblood","kohlman","62000600","algae",0.2890625,3.75675675675676,1.70688,0.2890625,128,128,128,0.2890625
"2012-06-21","sblood","kohlman","62000600","unk.common.dw",0.203125,1.19230769230769,1.70688,0.203125,128,128,128,0.203125
"2012-06-21","sblood","kohlman","62000600","elodea.spp",0.6875,1.88636363636364,2.8956,0.6875,128,128,128,0.6875
"2012-06-21","sblood","kohlman","62000600","wolffia.spp",0.2421875,1.09677419354839,1.88976,0.2421875,128,128,128,0.2421875
"2012-06-21","sblood","kohlman","62000600","nuphar.spp",0.0078125,1,0.94488,0.0078125,128,128,128,0.0078125
"2012-06-21","sblood","kohlman","62000600","unk.cl.pw",0.140625,1.22222222222222,2.46888,0.140625,128,128,128,0.140625
"2012-06-22","newman","staring","27007800","potamogeton.crispus",0.050561797752809,2,1.5,0.0502793296089385,179,178,30,0.133333333333333
"2012-06-22","newman","staring","27007800","stuckenia.pectinata",0.0112359550561798,2.5,0.5,0.0111731843575419,179,178,30,0.0666666666666667
"2012-06-22","newman","staring","27007800","nuphar.variegata",0.0168539325842697,2.66666666666667,0.9,0.0167597765363128,179,178,30,0.1
"2012-06-23","newman","riley","10000200","ceratophyllum.demersum",0.631578947368421,3,4.2,0.613636363636364,176,171,161,0.664596273291925
"2012-06-23","newman","riley","10000200","potamogeton.crispus",0.257309941520468,1.84090909090909,3.4,0.25,176,171,161,0.273291925465839
"2012-06-23","newman","riley","10000200","myriophyllum.spicatum",0.567251461988304,2.80412371134021,3.5,0.551136363636364,176,171,161,0.602484472049689
"2012-06-23","newman","riley","10000200","najas.flexilis",0.00584795321637427,2,0.5,0.00568181818181818,176,171,161,0.0062111801242236
"2012-06-23","newman","riley","10000200","elodea.canadensis",0.064327485380117,2.45454545454545,2,0.0625,176,171,161,0.0683229813664596
"2012-06-23","newman","riley","10000200","nymphaea.odorata",0.0116959064327485,2,0.8,0.0113636363636364,176,171,161,0.0124223602484472
"2012-06-23","newman","riley","10000200","chara.spp",0.00584795321637427,1,1.5,0.00568181818181818,176,171,161,0.0062111801242236
"2012-06-23","newman","riley","10000200","stuckenia.pectinata",0.0526315789473684,3.11111111111111,1.8,0.0511363636363636,176,171,161,0.0559006211180124
"2012-06-23","newman","riley","10000200","potamogeton.pusillus",0.0935672514619883,2.625,1.8,0.0909090909090909,176,171,161,0.0993788819875776
"2012-07-20","lund","silver","62000100","potamogeton.crispus",0.0775862068965517,1.44444444444444,3.5052,0.0756302521008403,119,116,83,0.0963855421686747
"2012-07-20","lund","silver","62000100","myriophyllum.spicatum",0.689655172413793,2.25,3.9624,0.672268907563025,119,116,83,0.807228915662651
"2012-07-20","lund","silver","62000100","potamogeton.foliosus",0.00862068965517241,1,2.92608,0.00840336134453781,119,116,83,0.0120481927710843
"2012-07-20","lund","silver","62000100","elodea.canadensis",0.0431034482758621,1.4,2.31648,0.0420168067226891,119,116,83,0.0602409638554217
"2012-07-20","lund","silver","62000100","nymphaea.odorata",0.0258620689655172,3,2.22504,0.0252100840336134,119,116,83,0.036144578313253
"2012-07-20","lund","silver","62000100","chara.spp",0.232758620689655,2.85185185185185,2.92608,0.226890756302521,119,116,83,0.325301204819277
"2012-07-20","lund","silver","62000100","stuckenia.pectinata",0.00862068965517241,1,1.61544,0.00840336134453781,119,116,83,0.0120481927710843
"2012-07-20","lund","silver","62000100","myriophyllum.sibiricum",0.0862068965517241,1.1,3.26136,0.0840336134453782,119,116,83,0.108433734939759
"2012-07-20","lund","silver","62000100","typha.spp",0.00862068965517241,4,2.1336,0.00840336134453781,119,116,83,0.0120481927710843
"2012-07-20","lund","silver","62000100","potamogeton.praelongus",0.00862068965517241,2,1.524,0.00840336134453781,119,116,83,0.0120481927710843
"2012-08-01","mccomas","round","27007100","algae.filamentous",0.393939393939394,2.30769230769231,1.8288,0.282608695652174,46,33,30,0.433333333333333
"2012-08-01","mccomas","round","27007100","ceratophyllum.demersum",0.878787878787879,3.79310344827586,2.7432,0.630434782608696,46,33,30,0.933333333333333
"2012-08-01","mccomas","round","27007100","myriophyllum.spicatum",0.121212121212121,1,1.8288,0.0869565217391304,46,33,30,0.133333333333333
"2012-08-01","mccomas","round","27007100","nymphaea.odorata",0.757575757575757,3.24,2.4384,0.543478260869565,46,33,30,0.833333333333333
"2012-08-01","mccomas","round","27007100","elodea.spp",0.0606060606060606,1,1.2192,0.0434782608695652,46,33,30,0.0666666666666667
"2012-08-01","mccomas","round","27007100","nuphar.variegata",0.0303030303030303,2,0.9144,0.0217391304347826,46,33,30,0.0333333333333333
"2012-08-01","mccomas","round","27007100","potamogeton.natans",0.0303030303030303,1,1.2192,0.0217391304347826,46,33,30,0.0333333333333333
"2012-08-01","mccomas","round","27007100","potamogeton.narrow",0.0303030303030303,1,1.2192,0.0217391304347826,46,33,30,0.0333333333333333
"2012-08-01","newman","staring","27007800","potamogeton.crispus",0.0280898876404494,1.6,1.2,0.0280898876404494,178,178,43,0.0930232558139535
"2012-08-01","newman","staring","27007800","nymphaea.odorata",0.0112359550561798,2.5,0.8,0.0112359550561798,178,178,43,0.0465116279069767
"2012-08-01","newman","staring","27007800","nuphar.variegata",0.0112359550561798,4,0.6,0.0112359550561798,178,178,43,0.0465116279069767
"2012-08-02","brasch","hyland","27004800","algae.filamentous",0.67741935483871,1.47619047619048,2.65176,0.67741935483871,124,124,59,0.813559322033898
"2012-08-02","brasch","hyland","27004800","ceratophyllum.demersum",0.00806451612903226,5,0.48768,0.00806451612903226,124,124,59,0.0169491525423729
"2012-08-02","brasch","hyland","27004800","potamogeton.crispus",0.411290322580645,2.13725490196078,2.07264,0.411290322580645,124,124,59,0.779661016949153
"2012-08-02","brasch","hyland","27004800","elodea.canadensis",0.314516129032258,3.43589743589744,2.31648,0.314516129032258,124,124,59,0.644067796610169
"2012-08-02","brasch","hyland","27004800","stuckenia.pectinata",0.0161290322580645,1.5,0.79248,0.0161290322580645,124,124,59,0.0338983050847458
"2012-08-02","brasch","hyland","27004800","lemna.minor",0.0564516129032258,1.57142857142857,1.03632,0.0564516129032258,124,124,59,0.11864406779661
"2012-08-02","brasch","hyland","27004800","potamogeton.pusillus",0.0403225806451613,1.4,2.04216,0.0403225806451613,124,124,59,0.0677966101694915
"2012-08-03","brasch","medicine","27010400","algae.filamentous",0.212765957446809,1.3,2.16408,0.18348623853211,109,94,65,0.307692307692308
"2012-08-03","brasch","medicine","27010400","ceratophyllum.demersum",0.5,2.59574468085106,3.5052,0.431192660550459,109,94,65,0.615384615384615
"2012-08-03","brasch","medicine","27010400","potamogeton.crispus",0.0212765957446809,1,1.79832,0.018348623853211,109,94,65,0.0307692307692308
"2012-08-03","brasch","medicine","27010400","myriophyllum.spicatum",0.531914893617021,1.68,3.84048,0.458715596330275,109,94,65,0.661538461538462
"2012-08-03","brasch","medicine","27010400","najas.flexilis",0.170212765957447,1.9375,1.18872,0.146788990825688,109,94,65,0.246153846153846
"2012-08-03","brasch","medicine","27010400","potamogeton.richardsonii",0.0106382978723404,1,0.762,0.00917431192660551,109,94,65,0.0153846153846154
"2012-08-03","brasch","medicine","27010400","spirodela.polyrhiza",0.0212765957446809,1,0.42672,0.018348623853211,109,94,65,0.0307692307692308
"2012-08-03","brasch","medicine","27010400","elodea.canadensis",0.0425531914893617,1,1.0668,0.036697247706422,109,94,65,0.0615384615384615
"2012-08-03","brasch","medicine","27010400","nymphaea.odorata",0.106382978723404,2.5,1.24968,0.0917431192660551,109,94,65,0.153846153846154
"2012-08-03","brasch","medicine","27010400","chara.spp",0.202127659574468,2.10526315789474,1.43256,0.174311926605505,109,94,65,0.292307692307692
"2012-08-03","brasch","medicine","27010400","stuckenia.pectinata",0.0319148936170213,2,0.94488,0.0275229357798165,109,94,65,0.0461538461538462
"2012-08-03","brasch","medicine","27010400","lemna.minor",0.0531914893617021,1.8,0.94488,0.0458715596330275,109,94,65,0.0769230769230769
"2012-08-03","brasch","medicine","27010400","lemna.trisulca",0.234042553191489,1.04545454545455,2.71272,0.201834862385321,109,94,65,0.323076923076923
"2012-08-03","brasch","medicine","27010400","potamogeton.zosteriformis",0.0106382978723404,1,1.24968,0.00917431192660551,109,94,65,0.0153846153846154
"2012-08-03","brasch","medicine","27010400","potamogeton.pusillus",0.0425531914893617,1.25,1.18872,0.036697247706422,109,94,65,0.0615384615384615
"2012-08-03","brasch","medicine","27010400","nuphar.variegata",0.0319148936170213,1,0.94488,0.0275229357798165,109,94,65,0.0461538461538462
"2012-08-06","newman","susan","10001300","ceratophyllum.demersum",0.239316239316239,2.57142857142857,2,0.191780821917808,146,117,40,0.65
"2012-08-06","newman","susan","10001300","potamogeton.crispus",0.0256410256410256,1,1.3,0.0205479452054795,146,117,40,0.075
"2012-08-06","newman","susan","10001300","myriophyllum.spicatum",0.00854700854700855,3,0.7,0.00684931506849315,146,117,40,0.025
"2012-08-06","newman","susan","10001300","elodea.canadensis",0.111111111111111,2.15384615384615,2,0.089041095890411,146,117,40,0.3
"2012-08-06","newman","susan","10001300","nymphaea.odorata",0.0598290598290598,2.57142857142857,0.6,0.0479452054794521,146,117,40,0.175
"2012-08-06","newman","susan","10001300","potamogeton.pusillus",0.0683760683760684,2.75,2,0.0547945205479452,146,117,40,0.175
"2012-08-06","newman","susan","10001300","nelumbo.lutea",0.111111111111111,3.46153846153846,1.8,0.089041095890411,146,117,40,0.3
"2012-08-06","newman","susan","10001300","nuphar.variegata",0.0769230769230769,3.11111111111111,1.2,0.0616438356164384,146,117,40,0.225
"2012-08-13","newman","riley","10000200","ceratophyllum.demersum",0.535911602209945,2.74226804123711,4.5,0.535911602209945,181,181,172,0.558139534883721
"2012-08-13","newman","riley","10000200","potamogeton.crispus",0.0276243093922652,1,1.3,0.0276243093922652,181,181,172,0.0290697674418605
"2012-08-13","newman","riley","10000200","myriophyllum.spicatum",0.287292817679558,2.09615384615385,2.2,0.287292817679558,181,181,172,0.302325581395349
"2012-08-13","newman","riley","10000200","najas.flexilis",0.0110497237569061,2.5,0.5,0.0110497237569061,181,181,172,0.0116279069767442
"2012-08-13","newman","riley","10000200","spirodela.polyrhiza",0.00552486187845304,1,0.3,0.00552486187845304,181,181,172,0.00581395348837209
"2012-08-13","newman","riley","10000200","elodea.canadensis",0.0165745856353591,1,1.3,0.0165745856353591,181,181,172,0.0174418604651163
"2012-08-13","newman","riley","10000200","nymphaea.odorata",0.0110497237569061,2.5,0.6,0.0110497237569061,181,181,172,0.0116279069767442
"2012-08-13","newman","riley","10000200","stuckenia.pectinata",0.00552486187845304,1,0.6,0.00552486187845304,181,181,172,0.00581395348837209
"2012-08-13","newman","riley","10000200","potamogeton.pusillus",0.0441988950276243,2.375,0.9,0.0441988950276243,181,181,172,0.0465116279069767
"2012-08-15","brasch","sarahe","27019102","algae.filamentous",0.0684931506849315,1.2,1,0.0657894736842105,76,73,48,0.104166666666667
"2012-08-15","brasch","sarahe","27019102","ceratophyllum.demersum",0.547945205479452,3.325,2.3,0.526315789473684,76,73,48,0.8125
"2012-08-15","brasch","sarahe","27019102","potamogeton.crispus",0.0821917808219178,1,1.9,0.0789473684210526,76,73,48,0.125
"2012-08-15","brasch","sarahe","27019102","myriophyllum.spicatum",0.0410958904109589,3,1.3,0.0394736842105263,76,73,48,0.0625
"2012-08-15","brasch","sarahe","27019102","vallisneria.americana",0.0684931506849315,2,1.9,0.0657894736842105,76,73,48,0.104166666666667
"2012-08-15","brasch","sarahe","27019102","spirodela.polyrhiza",0.0547945205479452,1,1.2,0.0526315789473684,76,73,48,0.0833333333333333
"2012-08-15","brasch","sarahe","27019102","elodea.canadensis",0.0410958904109589,1.33333333333333,1.2,0.0394736842105263,76,73,48,0.0625
"2012-08-15","brasch","sarahe","27019102","nymphaea.odorata",0.10958904109589,2.875,1,0.105263157894737,76,73,48,0.166666666666667
"2012-08-15","brasch","sarahe","27019102","lemna.trisulca",0.246575342465753,1.38888888888889,1.9,0.236842105263158,76,73,48,0.375
"2012-08-15","brasch","sarahe","27019102","myriophyllum.sibiricum",0.150684931506849,1.81818181818182,1.9,0.144736842105263,76,73,48,0.229166666666667
"2012-08-15","brasch","sarahe","27019102","wolffia.columbiana",0.0547945205479452,3,1.2,0.0526315789473684,76,73,48,0.0833333333333333
"2012-08-15","brasch","sarahe","27019102","nuphar.variegata",0.0136986301369863,2,0.7,0.0131578947368421,76,73,48,0.0208333333333333
"2012-08-15","brasch","sarahw","27019101","algae.filamentous",0.165137614678899,2.27777777777778,1.43256,0.148760330578512,121,109,71,0.253521126760563
"2012-08-15","brasch","sarahw","27019101","ceratophyllum.demersum",0.412844036697248,3.57777777777778,3.77952,0.371900826446281,121,109,71,0.605633802816901
"2012-08-15","brasch","sarahw","27019101","potamogeton.crispus",0.036697247706422,1,2.52984,0.0330578512396694,121,109,71,0.0422535211267606
"2012-08-15","brasch","sarahw","27019101","myriophyllum.spicatum",0.073394495412844,3.875,1.34112,0.0661157024793388,121,109,71,0.112676056338028
"2012-08-15","brasch","sarahw","27019101","spirodela.polyrhiza",0.055045871559633,1,1.31064,0.0495867768595041,121,109,71,0.0845070422535211
"2012-08-15","brasch","sarahw","27019101","elodea.canadensis",0.055045871559633,1.66666666666667,1.31064,0.0495867768595041,121,109,71,0.0845070422535211
"2012-08-15","brasch","sarahw","27019101","nymphaea.odorata",0.192660550458716,3.38095238095238,1.31064,0.173553719008264,121,109,71,0.295774647887324
"2012-08-15","brasch","sarahw","27019101","stuckenia.pectinata",0.0642201834862385,1,1.31064,0.0578512396694215,121,109,71,0.0985915492957746
"2012-08-15","brasch","sarahw","27019101","lemna.minor",0.00917431192660551,1,0.762,0.00826446280991736,121,109,71,0.0140845070422535
"2012-08-15","brasch","sarahw","27019101","lemna.trisulca",0.137614678899083,1.2,1.31064,0.12396694214876,121,109,71,0.211267605633803
"2012-08-15","brasch","sarahw","27019101","myriophyllum.sibiricum",0.00917431192660551,1,0.3,0.00826446280991736,121,109,71,0.0140845070422535
"2012-08-15","brasch","sarahw","27019101","potamogeton.pusillus",0.00917431192660551,1,0.4572,0.00826446280991736,121,109,71,0.0140845070422535
"2012-08-16","brasch","cleary","70002200","algae.filamentous",0.28125,2.91111111111111,1.31064,0.28125,160,160,160,0.28125
"2012-08-16","brasch","cleary","70002200","ceratophyllum.demersum",0.7125,4.21052631578947,1.95072,0.7125,160,160,160,0.7125
"2012-08-16","brasch","cleary","70002200","potamogeton.crispus",0.0375,1,1.31064,0.0375,160,160,160,0.0375
"2012-08-16","brasch","cleary","70002200","najas.flexilis",0.0125,2.5,0.5,0.0125,160,160,160,0.0125
"2012-08-16","brasch","cleary","70002200","spirodela.polyrhiza",0.04375,1,0.97536,0.04375,160,160,160,0.04375
"2012-08-16","brasch","cleary","70002200","elodea.canadensis",0.24375,2.38461538461538,1.6,0.24375,160,160,160,0.24375
"2012-08-16","brasch","cleary","70002200","nymphaea.odorata",0.04375,1.28571428571429,0.9,0.04375,160,160,160,0.04375
"2012-08-16","brasch","cleary","70002200","stuckenia.pectinata",0.15,1.41666666666667,1.6,0.15,160,160,160,0.15
"2012-08-16","brasch","cleary","70002200","lemna.minor",0.0375,1.16666666666667,0.97536,0.0375,160,160,160,0.0375
"2012-08-16","brasch","cleary","70002200","lemna.trisulca",0.4,1.453125,1.6,0.4,160,160,160,0.4
"2012-08-16","brasch","cleary","70002200","potamogeton.zosteriformis",0.00625,1,0.51816,0.00625,160,160,160,0.00625
"2012-08-16","brasch","cleary","70002200","potamogeton.pusillus",0.05625,1.11111111111111,1.1,0.05625,160,160,160,0.05625
"2012-08-16","brasch","cleary","70002200","wolffia.columbiana",0.05625,1.33333333333333,1.0668,0.05625,160,160,160,0.05625
"2012-08-16","brasch","cleary","70002200","nelumbo.lutea",0.00625,1,0.70104,0.00625,160,160,160,0.00625
"2012-08-22","brasch","rebecca","27019200","algae.filamentous",0.0186335403726708,2,0.73152,0.0154639175257732,194,161,129,0.0232558139534884
"2012-08-22","brasch","rebecca","27019200","ceratophyllum.demersum",0.285714285714286,2.80434782608696,2.34696,0.237113402061856,194,161,129,0.356589147286822
"2012-08-22","brasch","rebecca","27019200","myriophyllum.spicatum",0.341614906832298,1.34545454545455,2.86512,0.283505154639175,194,161,129,0.426356589147287
"2012-08-22","brasch","rebecca","27019200","potamogeton.foliosus",0.0124223602484472,1,0.6096,0.0103092783505155,194,161,129,0.0155038759689922
"2012-08-22","brasch","rebecca","27019200","nymphaea.odorata",0.130434782608696,1.66666666666667,1.09728,0.108247422680412,194,161,129,0.162790697674419
"2012-08-22","brasch","rebecca","27019200","chara.spp",0.105590062111801,2.17647058823529,1.70688,0.0876288659793814,194,161,129,0.131782945736434
"2012-08-22","brasch","rebecca","27019200","nuphar.variegata",0.031055900621118,1.8,1.49352,0.0257731958762887,194,161,129,0.0387596899224806
"2012-08-23","mccomas","clearw","82016300","ceratophyllum.demersum",0.115702479338843,2.5,2.7432,0.100719424460432,139,121,128,0.109375
"2012-08-23","mccomas","clearw","82016300","potamogeton.crispus",0.00826446280991736,1,1.8288,0.00719424460431655,139,121,128,0.0078125
"2012-08-23","mccomas","clearw","82016300","myriophyllum.spicatum",0.355371900826446,2.18604651162791,2.7432,0.309352517985612,139,121,128,0.3359375
"2012-08-23","mccomas","clearw","82016300","nymphaea.odorata",0.0991735537190083,2.16666666666667,1.2192,0.0863309352517986,139,121,128,0.09375
"2012-08-23","mccomas","clearw","82016300","chara.spp",0.00826446280991736,1,1.2192,0.00719424460431655,139,121,128,0.0078125
"2012-08-23","mccomas","clearw","82016300","stuckenia.pectinata",0.0578512396694215,1.71428571428571,1.524,0.0503597122302158,139,121,128,0.0546875
"2012-08-23","mccomas","clearw","82016300","najas.spp",0.190082644628099,2,1.524,0.165467625899281,139,121,128,0.1796875
"2012-08-23","mccomas","clearw","82016300","potamogeton.zosteriformis",0.0165289256198347,1,0.9144,0.0143884892086331,139,121,128,0.015625
"2012-08-23","mccomas","clearw","82016300","nuphar.variegata",0.0413223140495868,2,0.9144,0.0359712230215827,139,121,128,0.0390625
"2012-08-23","mccomas","clearw","82016300","potamogeton.natans",0.0909090909090909,1.72727272727273,1.524,0.079136690647482,139,121,128,0.0859375
"2012-08-23","mccomas","clearw","82016300","scirpus.spp",0.00826446280991736,2,0.9144,0.00719424460431655,139,121,128,0.0078125
"2012-08-27","newman","lucy","10000700","ceratophyllum.demersum",0.567567567567568,3.3968253968254,4.1,0.538461538461538,117,111,48,0.916666666666667
"2012-08-27","newman","lucy","10000700","myriophyllum.spicatum",0.00900900900900901,1,1.3,0.00854700854700855,117,111,48,0.0208333333333333
"2012-08-27","newman","lucy","10000700","spirodela.polyrhiza",0.0630630630630631,1.42857142857143,1.6,0.0598290598290598,117,111,48,0.125
